Year,id,state,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj,N_TaxReturn,N_TaxUnit,AvgInc,TotalInc_1000,AGI_1000,CPI2014
1996,21,Maryland,40.4057282,27.9488351,13.38367563,9.892767247,4.994341731,1.814344374,2417853,2505781.5,40614.05435,101769946,102322650,1.502453239
1997,21,Maryland,42.6187894,30.23530088,15.20212081,11.6796418,6.436782122,2.633041654,2522375,2526499.5,43811.61141,110690014.3,116727871,1.470675463
1998,21,Maryland,42.53914092,30.75556758,16.0410836,12.51602394,7.114582367,2.936752795,2459510,2599779,45979.39341,119536261.4,118590440,1.450428367
1999,21,Maryland,42.81579681,31.31823855,16.56638627,12.98939185,7.455536635,3.076314228,2499237,2588493.25,50116.742,129726848.4,127431167,1.420791498
2000,21,Maryland,43.73043517,32.61364988,18.02844314,14.36976419,8.712808757,3.938218634,2563423,2608148.25,53893.8323,140563104.4,139962577,1.37472392
2001,21,Maryland,40.63340974,29.33543163,14.91741206,11.45460078,6.3695156,2.648649869,2583130,2639852,53426.38014,141037736.5,138921475,1.337183383
2002,21,Maryland,39.63598105,27.82652235,13.83332561,10.35632584,5.412145311,2.08206544,2589664,2641820,53911.4298,142424293.5,139952530,1.315926115
2003,21,Maryland,40.5226668,28.74671785,14.5261899,10.975138,5.866159272,2.342848913,2601859,2717511.5,54634.41605,148469653.9,145388987,1.287181338
2004,21,Maryland,41.61870732,30.8392267,16.30272471,12.62364745,7.09931423,2.959744688,2635590,2732642.98,60522.0366,165385118.5,158673583,1.253308145
2005,21,Maryland,42.46049878,31.87942555,17.32367527,13.5603976,7.72241887,3.206674913,2674329,2805686.25,64373.09469,180610706.6,170124868,1.212653225
2006,21,Maryland,42.88441622,32.25618202,17.70039964,13.89923055,7.922545427,3.290749349,2717418,2831103,68375.76782,193578841.4,181096029,1.174156297
2007,21,Maryland,42.81814091,33.05685078,18.31744053,14.46485821,8.380987192,3.610398115,2942776,2869965.25,71950.43729,206495254.7,194552399,1.141765778
2008,21,Maryland,40.2869451,29.92610408,15.05082349,11.45308533,6.192382023,2.483721241,2776026,2872093.25,68645.59051,197156537.2,185108742,1.099548079
2009,21,Maryland,39.39838341,28.65342462,13.40019573,9.908024325,5.113354824,2.000774344,2751233,2903617.75,65033.23292,188831649.4,183270842,1.103473993
2010,21,Maryland,39.87227416,29.12953906,14.48162445,11.06973491,6.108885172,2.59517203,2787356,2966174.75,67162.64038,199216128,190938054,1.085666067
2011,21,Maryland,40.32403538,29.36012549,14.63001457,11.18064855,6.154785239,2.554790704,2837882,2988423,68497.30097,204698909.7,194974934,1.05244533
2012,21,Maryland,40.52312746,29.89966924,15.52842899,12.03608708,6.71127352,2.769407216,2860930,3028326.123,72513.84925,219595584,204384291,1.031107085
1917,22,Massachusetts,47.06303996,36.44582781,23.43911668,19.04926855,10.32070889,3.118387556,156111,1450867.908,1243.306019,1803872.802,717512.002,16.9433874
1918,22,Massachusetts,45.83489301,34.76273838,21.25823186,16.91100212,9.002581862,2.885050503,209786,1451653.048,1421.360257,2063321.949,868460.461,14.42629881
1919,22,Massachusetts,44.91888135,34.54976808,21.02627498,16.44812973,8.359840013,2.461434848,268307,1471586.837,1622.59404,2387788.032,1090808.058,12.56034896
1920,22,Massachusetts,40.24599835,29.71241845,16.85623416,12.80258839,6.013137873,1.759057458,401770,1500507.532,1776.508484,2665664.361,1368406.648,10.84376794
1921,22,Massachusetts,42.34503016,31.22365749,17.07145679,12.78538718,5.836389143,1.561552709,388442,1526782.382,1457.270745,2224935.298,1153008.156,12.1385462
1922,22,Massachusetts,44.50347329,33.68092369,19.30843109,14.74093985,7.061750516,2.122584476,397241,1544855.636,1547.110022,2390061.638,1237893.477,12.96067881
1923,22,Massachusetts,42.27245114,30.89386218,17.08394975,12.84522125,5.899197414,1.65528159,415100,1568118.129,1724.674781,2704493.792,1413015.994,12.73240854
1924,22,Massachusetts,46.25208516,34.744738,20.49335137,15.59004257,7.365301331,2.115955033,378049,1594806.506,1578.317763,2517111.437,1320156.959,12.70754055
1925,22,Massachusetts,49.70087308,36.65738524,22.80106948,17.83142324,9.272646468,3.362245265,221530,1615041.426,1713.918248,2768048.972,1132289.87,12.39287764
1926,22,Massachusetts,48.32268322,35.33563686,20.86234079,16.0829654,8.111954919,2.716628333,224042,1632891.335,1767.251146,2885729.084,1147576.498,12.2759637
1927,22,Massachusetts,49.95088552,37.19151104,22.43360668,17.32267836,8.632142495,2.711349979,214356,1651443.503,1802.149648,2976148.328,1189273.214,12.51203993
1928,22,Massachusetts,52.44597254,39.53866579,24.77088316,19.56060398,10.45580118,3.916407855,215559,1667444.034,1936.502913,3229010.228,1357076.374,12.68276952
1929,22,Massachusetts,53.11992355,40.38282772,25.73126778,20.6158583,11.46255082,4.32111199,217453,1680185.509,1942.532162,3263814.389,1328380.189,12.68276952
1930,22,Massachusetts,47.86596368,32.93547132,18.10568803,13.70403035,6.729609411,2.140235153,208891,1693369.26,1700.337497,2879299.249,939336.803,13.01252152
1931,22,Massachusetts,46.48243147,30.08822878,14.90223949,10.94069439,5.054182733,1.46513167,202018,1707548.538,1481.422198,2529600.309,800830.099,14.26811571
1932,22,Massachusetts,45.4880684,29.28726823,14.55548406,10.78944129,4.950409632,1.213088088,259002,1719567.157,1184.19028,2036294.713,735321.497,15.90772802
1933,22,Massachusetts,45.76945236,31.19762004,15.79256729,11.84348645,5.558769687,1.479759358,240713,1730796.167,1085.651023,1879040.629,682609.303,16.7687133
1934,22,Massachusetts,45.14430422,31.38867106,15.56179412,11.46435103,5.061869595,1.261461485,248216,1742881.445,1180.569149,2057592.065,737029.428,16.22508918
1935,22,Massachusetts,45.17296709,31.00400914,16.30795957,12.12181329,5.488495518,1.513956262,262410,1756168.849,1262.324095,2216854.252,825309.111,15.83031816
1936,22,Massachusetts,46.05608206,33.24790879,18.97168653,14.29551962,6.520207174,1.735048318,288076,1768523.814,1397.124552,2470848.041,988887.465,15.67773678
1937,22,Massachusetts,44.29145065,31.62158627,17.18641745,12.78424051,5.725378459,1.440225088,318041,1780530.836,1411.017505,2512360.178,1053811.653,15.13083898
1938,22,Massachusetts,41.02913651,28.00637109,14.07964364,10.19211584,4.455759572,1.242554859,302493,1795785.359,1276.646006,2292582.207,837808.784,15.41767953
1939,22,Massachusetts,42.43906728,30.07463751,15.56971198,11.39798569,5.006435805,1.295533325,376285,1811892.815,1358.649385,2461727.059,1110743.526,15.64004991
1940,22,Massachusetts,40.89761277,29.71906076,15.61827421,11.47017827,5.082775991,1.348301923,668373,1830705.93,1430.825499,2619420.725,1683564.584,15.49109705
1941,22,Massachusetts,37.88390589,27.51009234,14.82967158,10.94694287,4.998007333,1.427939089,1175879,1830494.872,1701.298323,3114217.856,2564521.173,14.75342576
1942,22,Massachusetts,34.55952106,25.0409819,13.09339368,9.561047664,4.138143361,1.077872225,1515933,1832180.465,2033.45543,3725657.315,3221789.104,13.33250156
1943,22,Massachusetts,32.3378068,23.46690331,12.02270542,8.722523093,3.748019713,0.909128139,1718101,1838990.12,2376.365824,4370113.272,3895261,12.56034896
1944,22,Massachusetts,31.68855872,22.47801906,11.13777733,8.05422999,3.596698913,1.035372718,1784053,1842165.275,2345.542163,4320876.324,4466782,12.34584585
1945,22,Massachusetts,34.07629144,25.05793183,12.77980525,9.178074438,3.898141529,0.957204674,1858647,1843039.495,2392.367127,4409227.1,4594761,12.07098472
1946,22,Massachusetts,34.76756441,25.8398281,13.00789985,9.29710168,3.9752462,1.084174724,1998784,1842401.193,2658.425217,4897885.792,5008564,11.12181327
1947,22,Massachusetts,32.75383976,24.11513142,11.96297067,8.602121826,3.789938542,1.134642539,2040169,1857644.392,2835.007279,5266435.372,5324044,9.725352409
1948,22,Massachusetts,33.08393003,24.10684648,12.00344611,8.657461177,3.834436853,1.118840442,1947809,1868979.037,3065.123617,5728651.786,5949883,9.02394003
1949,22,Massachusetts,32.93948402,23.76714906,11.55755888,8.279658101,3.542328772,0.980999044,1902361,1880074.733,2995.709205,5632157.184,5912113,9.112410031
1950,22,Massachusetts,33.193007,24.3660603,12.47594231,9.034586625,4.006274634,0.925358836,1931414,1896817.105,3346.279993,6347281.13,6309165,9.02394003
1951,22,Massachusetts,31.820056,23.10695932,11.71353556,8.456025409,3.70452974,1.056280678,1965876,1907357.855,3605.84868,6877643.805,6882364,8.362803036
1952,22,Massachusetts,32.71544137,23.15210409,11.06106942,7.78019208,3.256138526,0.869549776,2010392,1917856.308,3698.296055,7092800.415,7494638,8.183975801
1953,22,Massachusetts,30.92132454,21.48481881,9.927588804,7.012141582,2.929705616,0.853730855,2013856,1926935.175,3890.405795,7496559.77,7809602,8.122672612
1954,22,Massachusetts,30.62241588,21.72527987,10.44571726,7.455582558,3.290404005,0.933392044,1946708,1937624.36,3933.469637,7621586.588,7553935,8.082311505
1955,22,Massachusetts,33.58061484,24.28187512,12.13624102,8.711894691,3.616206576,0.980704824,1967702,1948109.568,4223.747526,8228322.966,8285733,8.112544591
1956,22,Massachusetts,31.49360651,22.12251133,10.20335144,7.26642411,3.150457501,0.910939054,1978612,1958392.587,4460.643466,8735691.098,8751324,7.992949339
1957,22,Massachusetts,31.58752698,22.03447826,9.973484915,7.029172674,2.958693137,0.854476613,1984951,1968931.539,4610.519594,9077797.439,9106049,7.717984296
1958,22,Massachusetts,32.31674582,22.39643488,9.940030783,7.043965142,2.737089307,0.767305192,1965671,1976369.242,4618.868295,9128589.231,9202549,7.513003189
1959,22,Massachusetts,33.20616169,23.35090543,10.6802276,7.505415538,2.962520385,0.788097943,1984857,1983386.732,5041.303385,9998854.248,10111065,7.461367429
1960,22,Massachusetts,33.49339082,23.43457637,10.74611896,7.620788847,3.489174154,1.332607009,2004142,1988242.179,5166.946805,10273141.58,10508615,7.335330817
1961,22,Massachusetts,32.48906075,22.50126019,10.24374665,7.342592281,3.322158719,1.083889221,2013059,2018218.133,5410.915688,10920408.16,10835371,7.26173218
1962,22,Massachusetts,31.90310083,21.85795004,9.589124712,6.62807116,2.884804174,1.027102704,2029442,2046105.432,5584.94761,11427391.64,11344733,7.189595767
1963,22,Massachusetts,32.41454228,22.23808569,9.668714848,6.728903061,2.798475153,0.817815338,2040914,2072259.304,5772.176902,11961447.29,11892742,7.095614123
1964,22,Massachusetts,32.84754501,22.69366979,10.20681028,6.996043997,2.997508406,1.051455488,2052787,2097615.139,6163.985749,12929669.82,12542506,7.004057812
1965,22,Massachusetts,33.45011242,23.58301969,10.94647883,7.63573369,3.495128648,1.348664645,2114626,2120255.344,6524.965275,13834592.49,13394374,6.892882291
1966,22,Massachusetts,33.28161977,22.98521337,10.37249585,7.19722316,3.232496477,1.167057824,2148354,2141018.776,6971.10141,14925259.01,14244629,6.701413339
1967,22,Massachusetts,33.6457244,23.51845961,10.70900933,7.570999857,3.492632241,1.191391888,2189378,2160468.197,7575.173768,16365922.01,15898074,6.500772221
1968,22,Massachusetts,34.49314651,24.33441486,11.3194051,8.155903965,3.973529361,1.503595346,2261185,2178042.591,8208.383251,17878208.33,17474173,6.239246901
1969,22,Massachusetts,33.39741539,23.03287301,10.24915058,7.248147373,3.432687217,1.289787531,2333244,2195207.543,8610.302355,18901400.68,19138709,5.916234119
1970,22,Massachusetts,31.96561157,21.39532027,8.938563793,6.105032244,2.596231665,0.830394784,2282629,2216582.887,9015.991871,19984693.29,19803288,5.596025571
1971,22,Massachusetts,32.50023319,21.82524683,9.165427214,6.300214789,2.70105176,0.895517442,2277152,2268738.25,9355.829627,21225928.54,20857777,5.361130671
1972,22,Massachusetts,32.65326212,21.89926394,9.283237337,6.396508545,2.72810169,0.897780609,2307811,2317786.668,9943.699255,23047373.56,22623934,5.194396942
1973,22,Massachusetts,32.83995271,21.82296133,8.800433875,6.009420034,2.480372373,0.775357797,2360618,2365304.296,10443.02102,24700922.48,24389609,4.890220544
1974,22,Massachusetts,32.65144031,21.52010691,8.72281229,5.985968825,2.545138812,0.800679484,2359827,2412986.373,10917.91969,26344791.43,25590423,4.404174283
1975,22,Massachusetts,33.79411295,22.16057794,8.606950576,5.769738219,2.221496039,0.616089072,2321090,2463593.379,10950.24656,26976954.92,26517855,4.035795393
1976,22,Massachusetts,33.60830902,21.94741213,8.549810738,5.750780617,2.285457362,0.648094891,2328108,2514550.638,11729.7119,29494954.55,28286859,3.815919019
1977,22,Massachusetts,33.8627598,22.11493853,8.763577492,5.895895368,2.403035468,0.740467515,2358318,2568194.949,12453.56662,31983186.88,31175659,3.582933864
1978,22,Massachusetts,33.8602015,22.46856018,8.944312406,6.024308525,2.475739192,0.769904919,2442305,2624597.485,13449.80495,35300324.24,34205814,3.330150187
1979,22,Massachusetts,35.02253508,23.45931136,9.725403936,6.696235213,2.972410549,1.013900509,2514614,2705333.926,14715.21319,39809565.48,38783453,3.039053142
1980,22,Massachusetts,35.34643517,23.87611907,10.0137164,6.986550872,3.119255172,1.086140379,2538270,2727039.5,16337.69928,44553551.29,43123948,2.735386935
1981,22,Massachusetts,36.70738398,24.12212463,10.1972526,7.186266337,3.397334393,1.140087996,2569614,2789816,17496.2947,48811442.9,47531602,2.49761264
1982,22,Massachusetts,36.61032657,24.81874581,11.47258801,8.4643672,4.437549403,1.842484754,2521078,2794569.25,19128.54905,53456054.98,49455037,2.355472083
1983,22,Massachusetts,37.46562366,25.83948757,12.20850414,9.129869139,4.882652089,1.992858588,2618393.541,2763706.761,22378.78868,61848409.58,,2.259049249
1984,22,Massachusetts,37.77110177,26.12002001,12.74443219,9.598858874,5.35882718,2.36365553,2703153.366,2811164.315,24109.26771,67775113.05,,2.170210234
1985,22,Massachusetts,38.50199873,26.79616795,13.49984742,10.24521086,5.811696692,2.547724884,2763529.11,2860219.468,25626.55404,73297568.76,,2.098175495
1986,22,Massachusetts,41.23805601,30.16667852,16.57529736,13.24209239,7.891563934,3.656011264,2801179,2911449.25,27957.69172,81397400.6,74561622,2.060863542
1987,22,Massachusetts,38.58254336,27.04329064,13.20776932,9.955198693,5.283800586,2.127569802,2902142,2905449.25,28755.41922,83547411.2,85613540,1.993507337
1988,22,Massachusetts,39.32939479,28.33696561,14.9702392,11.67673918,6.557382477,2.755747446,2957625,2937773.25,32090.23851,94273844.27,93776346,1.922940705
1989,22,Massachusetts,38.7866074,27.51446431,13.83444953,10.53853098,5.654606044,2.283418266,2956473,2977891.75,32340.32986,96306001.47,96339542,1.843412935
1990,22,Massachusetts,39.12474699,27.6323435,13.50113591,10.09924003,5.12138187,1.914840076,2900054,3089420.25,31590.15192,97595255.03,96073988,1.755897371
1991,22,Massachusetts,39.74359178,27.63607716,13.14395073,9.695176397,4.824061956,1.76403624,2836484,3075884,31443.03122,96715116.65,95332718,1.695113016
1992,22,Massachusetts,41.00355728,29.09375298,14.45377911,10.88355429,5.67844617,2.215951705,2793134,3084649.25,32745.20401,101007469,99257247,1.653198666
1993,22,Massachusetts,41.1536632,29.39091114,14.43500397,10.83439381,5.64902695,2.221519682,2783535,3085897,33601.70811,103691410.3,101964611,1.613307097
1994,22,Massachusetts,41.3977537,29.6278951,14.6411574,11.00186916,5.795910612,2.303070881,2812145,3084855,35114.44634,108322975.4,106960796,1.579589639
1995,22,Massachusetts,44.04959555,32.2180176,16.72037341,12.78658504,6.969051456,2.829802923,2853166,3076896,37689.19065,115965719.9,116899384,1.542447558
1996,22,Massachusetts,45.46589275,33.72506366,18.03226612,13.9308449,7.792620998,3.27835074,2898823,3098537.75,40665.68562,126004162,127380345,1.502453239
1997,22,Massachusetts,47.59696937,35.95857801,20.02120505,15.89009282,9.293184488,4.067376813,2958740,3164067.25,43608.44334,137980047.4,141534606,1.470675463
1998,22,Massachusetts,49.44942965,37.95334203,21.92372507,17.66114957,10.75801528,4.899256241,3011463,3190761.5,47292.57523,150899328.3,156029895,1.450428367
1999,22,Massachusetts,51.98120039,40.58114563,24.05989756,19.50969069,12.03263119,5.498545069,3048771,3159148,52011.13011,164310857.7,172449434,1.420791498
2000,22,Massachusetts,58.83872801,47.66305052,30.85197235,25.8949288,17.23057154,8.88639853,3109575,3269138.75,55769.21916,182317315.4,202426170,1.37472392
2001,22,Massachusetts,49.74807479,38.1760804,21.87836022,17.45107095,10.50971517,4.852778908,3106209,3329503.25,53284.72611,177411668.8,185543146,1.337183383
2002,22,Massachusetts,46.73507845,34.55304964,18.37678368,14.16361418,7.918688932,3.355205624,3075666,3392358.5,50337.72749,170763617.7,174588374,1.315926115
2003,22,Massachusetts,48.0983982,35.9709392,19.72924721,15.44183267,8.958555505,4.02303455,3051697,3422028,50766.90935,173725785.3,178243921,1.287181338
2004,22,Massachusetts,49.77163061,38.71785382,21.95580723,17.52272734,10.57096568,4.872609002,3061220,3354813.232,56294.89438,188858856.6,192412755,1.253308145
2005,22,Massachusetts,51.24972351,40.40090862,23.77117666,19.25547916,11.87313104,5.52418357,3083021,3336250.25,60973.00366,203421198.7,206948515,1.212653225
2006,22,Massachusetts,51.7863001,41.05127206,24.7193728,20.20314288,12.63669873,5.994848552,3144359,3307664.5,66710.03259,220654406.6,222928374,1.174156297
